Date/Time;Symbol;Side;Type;Price;Stop price;Quantity;Event;Symb. type;Trading exchange;
12/12/2025 3:40:51 AM;NVDA;Buy;Take profit;177.51;;150;Modified;Equities;US;
12/12/2025 3:40:48 AM;NVDA;Buy;Take profit;178.32;;150;Created;Equities;US;
12/12/2025 3:40:46 AM;NVDA;Buy;Stop loss;;179.19;150;Created;Equities;US;
12/12/2025 3:40:43 AM;NVDA;Sell;Market;178.56;;150;Filled;Equities;US;
12/10/2025 4:03:54 AM;TSLA;Sell;Take profit;448.85;;10;Cancelled;Equities;US;
12/10/2025 4:03:54 AM;TSLA;Sell;Stop loss;;443.77;10;Filled;Equities;US;
12/10/2025 4:03:50 AM;TSLA;Sell;Stop loss;;443.79;10;Modified;Equities;US;
12/10/2025 4:03:33 AM;TSLA;Sell;Stop loss;;443.88;10;Modified;Equities;US;
12/10/2025 4:03:11 AM;TSLA;Sell;Take profit;448.85;;10;Modified;Equities;US;
12/10/2025 4:02:49 AM;TSLA;Sell;Take profit;448.21;;10;Modified;Equities;US;
12/10/2025 4:02:44 AM;TSLA;Sell;Take profit;448.34;;10;Modified;Equities;US;
12/10/2025 4:02:34 AM;TSLA;Sell;Stop loss;;443.91;10;Modified;Equities;US;
12/10/2025 4:02:34 AM;TSLA;Sell;Take profit;446.74;;10;Modified;Equities;US;
12/10/2025 4:02:34 AM;TSLA;Sell;Limit;444.96;;90;Filled;Equities;US;
12/10/2025 4:02:30 AM;TSLA;Sell;Stop loss;;443.91;100;Modified;Equities;US;
12/10/2025 4:02:24 AM;TSLA;Sell;Take profit;446.74;;100;Modified;Equities;US;
12/10/2025 4:01:55 AM;TSLA;Sell;Limit;444.95;;90;Modified;Equities;US;
12/10/2025 4:01:48 AM;TSLA;Sell;Limit;444.74;;90;Modified;Equities;US;
12/10/2025 4:01:44 AM;TSLA;Sell;Limit;444.54;;90;Modified;Equities;US;
12/10/2025 4:01:00 AM;TSLA;Sell;Take profit;446.42;;100;Modified;Equities;US;
12/10/2025 4:00:57 AM;TSLA;Sell;Limit;444.93;;90;Modified;Equities;US;
12/10/2025 4:00:51 AM;TSLA;Sell;Limit;444.87;;90;Created;Equities;US;
12/10/2025 4:00:42 AM;TSLA;Sell;Take profit;445.81;;100;Modified;Equities;US;
12/10/2025 4:00:22 AM;TSLA;Sell;Stop loss;;443.31;100;Modified;Equities;US;
12/10/2025 4:00:19 AM;TSLA;Sell;Take profit;444.96;;100;Modified;Equities;US;
12/10/2025 4:00:17 AM;TSLA;Sell;Take profit;444.84;;100;Modified;Equities;US;
12/10/2025 4:00:03 AM;TSLA;Sell;Take profit;444.65;;100;Modified;Equities;US;
12/10/2025 3:59:57 AM;TSLA;Sell;Stop loss;;443.19;100;Modified;Equities;US;
12/10/2025 3:59:57 AM;TSLA;Sell;Take profit;444.98;;100;Modified;Equities;US;
12/10/2025 3:59:57 AM;TSLA;Buy;Market;444.56;;25;Filled;Equities;US;
12/10/2025 3:59:56 AM;TSLA;Sell;Stop loss;;443.19;75;Modified;Equities;US;
12/10/2025 3:59:56 AM;TSLA;Sell;Take profit;444.98;;75;Modified;Equities;US;
12/10/2025 3:59:56 AM;TSLA;Buy;Market;444.47;;25;Filled;Equities;US;
12/10/2025 3:59:49 AM;TSLA;Sell;Stop loss;;443.19;50;Modified;Equities;US;
12/10/2025 3:59:48 AM;TSLA;Sell;Take profit;444.98;;50;Modified;Equities;US;
12/10/2025 3:59:43 AM;TSLA;Sell;Stop loss;;442.86;50;Modified;Equities;US;
12/10/2025 3:59:43 AM;TSLA;Sell;Take profit;445.06;;50;Modified;Equities;US;
12/10/2025 3:59:43 AM;TSLA;Buy;Market;444.11;;25;Filled;Equities;US;
12/10/2025 3:59:42 AM;TSLA;Sell;Take profit;445.06;;25;Modified;Equities;US;
12/10/2025 3:59:35 AM;TSLA;Sell;Stop loss;;442.86;25;Created;Equities;US;
12/10/2025 3:59:29 AM;TSLA;Sell;Take profit;444.96;;25;Modified;Equities;US;
12/10/2025 3:59:24 AM;TSLA;Sell;Take profit;444.95;;25;Modified;Equities;US;
12/10/2025 3:58:14 AM;TSLA;Sell;Take profit;447.64;;25;Modified;Equities;US;
12/10/2025 3:57:56 AM;TSLA;Sell;Take profit;444.93;;25;Modified;Equities;US;
12/10/2025 3:57:51 AM;TSLA;Sell;Take profit;444.00;;25;Modified;Equities;US;
12/10/2025 3:56:47 AM;TSLA;Sell;Stop loss;;442.06;25;Cancelled;Equities;US;
12/10/2025 3:56:44 AM;TSLA;Sell;Stop loss;;442.06;25;Created;Equities;US;
12/10/2025 3:56:40 AM;TSLA;Sell;Take profit;445.98;;25;Modified;Equities;US;
12/10/2025 3:55:29 AM;TSLA;Sell;Take profit;444.97;;25;Modified;Equities;US;
12/10/2025 3:53:53 AM;TSLA;Sell;Take profit;444.87;;25;Modified;Equities;US;
12/10/2025 3:53:47 AM;TSLA;Sell;Take profit;445.05;;25;Modified;Equities;US;
12/10/2025 3:52:13 AM;TSLA;Sell;Stop loss;;441.90;25;Cancelled;Equities;US;
12/10/2025 3:52:10 AM;TSLA;Sell;Stop loss;;441.90;25;Modified;Equities;US;
12/10/2025 3:51:55 AM;TSLA;Sell;Stop loss;;442.01;25;Modified;Equities;US;
12/10/2025 3:51:51 AM;TSLA;Sell;Take profit;445.07;;25;Created;Equities;US;
12/10/2025 3:51:47 AM;TSLA;Sell;Stop loss;;442.16;25;Created;Equities;US;
12/10/2025 3:51:44 AM;TSLA;Buy;Market;443.42;;25;Filled;Equities;US;
12/9/2025 3:56:09 AM;AMD;Buy;Stop;;224.36;1;Cancelled;Equities;US;
12/9/2025 3:55:22 AM;AMD;Sell;Limit;222.99;;80;Cancelled;Equities;US;
12/9/2025 3:55:19 AM;AMD;Sell;Take profit;223.66;;100;Cancelled;Equities;US;
12/9/2025 3:55:19 AM;AMD;Sell;Market;221.49;;100;Filled;Equities;US;
12/9/2025 3:54:50 AM;AMD;Sell;Stop loss;;221.65;100;Cancelled;Equities;US;
12/9/2025 3:54:48 AM;AMD;Sell;Stop loss;;221.65;100;Created;Equities;US;
12/9/2025 3:54:39 AM;AMD;Sell;Limit;222.99;;80;Modified;Equities;US;
12/9/2025 3:53:23 AM;AMD;Sell;Stop loss;;221.32;100;Cancelled;Equities;US;
12/9/2025 3:53:22 AM;AMD;Sell;Stop loss;;221.32;100;Created;Equities;US;
12/9/2025 3:52:42 AM;AMD;Sell;Stop loss;;221.49;100;Cancelled;Equities;US;
12/9/2025 3:52:36 AM;AMD;Sell;Stop loss;;221.49;100;Modified;Equities;US;
12/9/2025 3:52:25 AM;AMD;Sell;Stop loss;;221.55;100;Modified;Equities;US;
12/9/2025 3:52:17 AM;AMD;Sell;Limit;223.04;;80;Created;Equities;US;
12/9/2025 3:52:13 AM;AMD;Buy;Stop;;224.36;1;Created;Equities;US;
12/9/2025 3:52:05 AM;AMD;Sell;Take profit;223.66;;100;Modified;Equities;US;
12/9/2025 3:52:01 AM;AMD;Sell;Stop loss;;221.50;100;Modified;Equities;US;
12/9/2025 3:51:59 AM;AMD;Sell;Take profit;223.09;;100;Modified;Equities;US;
12/9/2025 3:51:59 AM;AMD;Sell;Stop loss;;220.86;100;Modified;Equities;US;
12/9/2025 3:51:59 AM;AMD;Buy;Market;222.23;;50;Filled;Equities;US;
12/9/2025 3:51:37 AM;AMD;Sell;Take profit;223.09;;50;Created;Equities;US;
12/9/2025 3:51:34 AM;AMD;Sell;Stop loss;;220.86;50;Created;Equities;US;
12/9/2025 3:51:31 AM;AMD;Buy;Market;222.12;;50;Filled;Equities;US;
12/9/2025 3:42:50 AM;NVDA;Sell;Take profit;188.00;;50;Cancelled;Equities;US;
12/9/2025 3:42:50 AM;NVDA;Sell;Market;184.39;;50;Filled;Equities;US;
12/9/2025 3:41:16 AM;NVDA;Sell;Stop loss;;184.48;50;Cancelled;Equities;US;
12/9/2025 3:39:53 AM;NVDA;Sell;Stop loss;;184.48;50;Modified;Equities;US;
12/9/2025 3:39:16 AM;NVDA;Sell;Take profit;188.00;;50;Created;Equities;US;
12/9/2025 3:39:13 AM;NVDA;Sell;Stop loss;;184.15;50;Created;Equities;US;
12/9/2025 3:39:03 AM;NVDA;Buy;Market;185.39;;50;Filled;Equities;US;
12/6/2025 4:04:28 AM;AMD;Sell;Stop loss;;220.23;100;Cancelled;Equities;US;
12/6/2025 4:04:28 AM;AMD;Sell;Take profit;221.14;;100;Filled;Equities;US;
12/6/2025 4:04:09 AM;AMD;Sell;Take profit;221.14;;100;Modified;Equities;US;
12/6/2025 4:03:52 AM;AMD;Sell;Stop loss;;220.23;100;Modified;Equities;US;
12/6/2025 4:03:47 AM;AMD;Sell;Take profit;221.10;;100;Modified;Equities;US;
12/6/2025 4:03:25 AM;AMD;Sell;Take profit;221.11;;100;Modified;Equities;US;
12/6/2025 4:02:40 AM;AMD;Sell;Stop loss;;219.63;100;Modified;Equities;US;
12/6/2025 4:02:35 AM;AMD;Sell;Take profit;221.16;;100;Modified;Equities;US;
12/6/2025 4:02:31 AM;AMD;Sell;Take profit;221.03;;100;Modified;Equities;US;
12/6/2025 4:02:29 AM;AMD;Sell;Take profit;221.26;;100;Modified;Equities;US;
12/6/2025 4:02:29 AM;AMD;Sell;Stop loss;;219.47;100;Modified;Equities;US;
12/6/2025 4:02:29 AM;AMD;Buy;Market;220.47;;50;Filled;Equities;US;
12/6/2025 4:02:24 AM;AMD;Sell;Stop loss;;219.47;50;Modified;Equities;US;
12/6/2025 4:02:21 AM;AMD;Sell;Stop loss;;219.54;50;Modified;Equities;US;
12/6/2025 4:00:23 AM;AMD;Sell;Stop loss;;218.85;50;Modified;Equities;US;
12/6/2025 3:55:07 AM;AMD;Sell;Stop loss;;218.73;50;Modified;Equities;US;
12/6/2025 3:54:40 AM;AMD;Sell;Stop loss;;218.96;50;Modified;Equities;US;
12/6/2025 3:54:02 AM;AMD;Sell;Take profit;221.26;;50;Created;Equities;US;
12/6/2025 3:53:55 AM;AMD;Sell;Stop loss;;218.62;50;Created;Equities;US;
12/6/2025 3:53:52 AM;AMD;Buy;Market;219.76;;50;Filled;Equities;US;
12/6/2025 3:40:28 AM;TSLA;Sell;Market;454.53;;40;Filled;Equities;US;
12/6/2025 3:40:28 AM;TSLA;Sell;Take profit;462.84;;40;Cancelled;Equities;US;
12/6/2025 3:39:56 AM;TSLA;Sell;Stop loss;;454.99;40;Cancelled;Equities;US;
12/6/2025 3:39:22 AM;TSLA;Sell;Stop loss;;454.99;40;Modified;Equities;US;
12/6/2025 3:38:56 AM;TSLA;Sell;Take profit;462.84;;40;Modified;Equities;US;
12/6/2025 3:38:55 AM;TSLA;Sell;Take profit;460.46;;40;Modified;Equities;US;
12/6/2025 3:37:39 AM;TSLA;Sell;Take profit;463.15;;40;Modified;Equities;US;
12/6/2025 3:37:33 AM;TSLA;Sell;Take profit;460.76;;40;Modified;Equities;US;
12/6/2025 3:37:30 AM;TSLA;Sell;Stop loss;;455.12;40;Modified;Equities;US;
12/6/2025 3:37:27 AM;TSLA;Sell;Take profit;459.79;;40;Modified;Equities;US;
12/6/2025 3:37:27 AM;TSLA;Sell;Stop loss;;453.76;40;Modified;Equities;US;
12/6/2025 3:37:27 AM;TSLA;Buy;Market;457.35;;20;Filled;Equities;US;
12/6/2025 3:36:50 AM;TSLA;Sell;Stop loss;;453.76;20;Modified;Equities;US;
12/6/2025 3:36:44 AM;TSLA;Sell;Take profit;459.79;;20;Created;Equities;US;
12/6/2025 3:36:42 AM;TSLA;Sell;Stop loss;;454.21;20;Created;Equities;US;
12/6/2025 3:36:39 AM;TSLA;Buy;Market;456.49;;20;Filled;Equities;US;
12/4/2025 4:03:59 AM;TSLA;Sell;Stop loss;;437.80;2;Cancelled;Equities;US;
12/4/2025 4:03:59 AM;TSLA;Sell;Take profit;441.96;;2;Cancelled;Equities;US;
12/4/2025 4:03:59 AM;TSLA;Sell;Market;440.52;;2;Filled;Equities;US;
12/4/2025 4:03:58 AM;TSLA;Sell;Take profit;441.96;;2;Modified;Equities;US;
12/4/2025 4:03:01 AM;TSLA;Sell;Stop loss;;437.80;2;Modified;Equities;US;
12/4/2025 4:03:01 AM;TSLA;Sell;Take profit;441.94;;2;Modified;Equities;US;
12/4/2025 4:03:01 AM;TSLA;Sell;Market;440.49;;3;Filled;Equities;US;
12/4/2025 4:01:40 AM;TSLA;Sell;Stop loss;;437.80;5;Modified;Equities;US;
12/4/2025 4:01:36 AM;TSLA;Sell;Stop loss;;437.70;5;Modified;Equities;US;
12/4/2025 4:01:16 AM;TSLA;Sell;Take profit;441.94;;5;Modified;Equities;US;
12/4/2025 4:01:11 AM;TSLA;Sell;Stop loss;;437.28;5;Modified;Equities;US;
12/4/2025 4:00:59 AM;TSLA;Sell;Stop loss;;436.97;5;Modified;Equities;US;
12/4/2025 4:00:59 AM;TSLA;Sell;Take profit;440.90;;5;Modified;Equities;US;
12/4/2025 4:00:59 AM;TSLA;Sell;Limit;439.04;;70;Filled;Equities;US;
12/4/2025 4:00:44 AM;TSLA;Sell;Stop loss;;436.97;75;Modified;Equities;US;
12/4/2025 4:00:35 AM;TSLA;Sell;Limit;438.89;;70;Modified;Equities;US;
12/4/2025 4:00:32 AM;TSLA;Sell;Take profit;440.90;;75;Modified;Equities;US;
12/4/2025 4:00:29 AM;TSLA;Sell;Limit;438.55;;70;Modified;Equities;US;
12/4/2025 3:59:55 AM;TSLA;Sell;Stop loss;;436.81;75;Modified;Equities;US;
12/4/2025 3:58:31 AM;TSLA;Sell;Limit;438.89;;70;Modified;Equities;US;
12/4/2025 3:57:33 AM;TSLA;Sell;Limit;438.86;;70;Modified;Equities;US;
12/4/2025 3:56:46 AM;TSLA;Sell;Limit;438.93;;70;Modified;Equities;US;
12/4/2025 3:56:39 AM;TSLA;Sell;Stop loss;;437.00;75;Modified;Equities;US;
12/4/2025 3:56:37 AM;TSLA;Sell;Stop loss;;437.10;75;Created;Equities;US;
12/4/2025 3:54:58 AM;TSLA;Sell;Stop loss;;436.53;75;Cancelled;Equities;US;
12/4/2025 3:54:57 AM;TSLA;Sell;Stop loss;;436.53;75;Created;Equities;US;
12/4/2025 3:54:35 AM;TSLA;Sell;Limit;438.89;;70;Modified;Equities;US;
12/4/2025 3:54:30 AM;TSLA;Sell;Limit;438.82;;70;Modified;Equities;US;
12/4/2025 3:54:08 AM;TSLA;Sell;Limit;438.63;;70;Modified;Equities;US;
12/4/2025 3:53:30 AM;TSLA;Sell;Take profit;441.39;;75;Modified;Equities;US;
12/4/2025 3:53:05 AM;TSLA;Sell;Take profit;441.51;;75;Modified;Equities;US;
12/4/2025 3:52:41 AM;TSLA;Sell;Limit;438.90;;70;Modified;Equities;US;
12/4/2025 3:52:21 AM;TSLA;Sell;Limit;438.94;;70;Modified;Equities;US;
12/4/2025 3:52:16 AM;TSLA;Sell;Take profit;440.70;;75;Modified;Equities;US;
12/4/2025 3:52:12 AM;TSLA;Sell;Limit;438.86;;70;Modified;Equities;US;
12/4/2025 3:51:18 AM;TSLA;Sell;Take profit;442.49;;75;Modified;Equities;US;
12/4/2025 3:51:16 AM;TSLA;Sell;Take profit;439.98;;75;Modified;Equities;US;
12/4/2025 3:51:08 AM;TSLA;Sell;Take profit;440.39;;75;Modified;Equities;US;
12/4/2025 3:51:02 AM;TSLA;Sell;Take profit;440.63;;75;Modified;Equities;US;
12/4/2025 3:50:58 AM;TSLA;Sell;Limit;438.98;;70;Modified;Equities;US;
12/4/2025 3:50:24 AM;TSLA;Sell;Limit;438.52;;70;Modified;Equities;US;
12/4/2025 3:48:36 AM;TSLA;Sell;Limit;438.62;;70;Modified;Equities;US;
12/4/2025 3:48:31 AM;TSLA;Sell;Limit;438.62;;65;Modified;Equities;US;
12/4/2025 3:48:30 AM;TSLA;Sell;Take profit;440.88;;75;Modified;Equities;US;
12/4/2025 3:48:21 AM;TSLA;Sell;Take profit;438.59;;75;Modified;Equities;US;
12/4/2025 3:45:30 AM;TSLA;Sell;Limit;439.83;;65;Modified;Equities;US;
12/4/2025 3:45:19 AM;TSLA;Sell;Take profit;442.28;;75;Modified;Equities;US;
12/4/2025 3:45:14 AM;TSLA;Sell;Limit;439.21;;65;Modified;Equities;US;
12/4/2025 3:45:08 AM;TSLA;Sell;Take profit;441.42;;75;Modified;Equities;US;
12/4/2025 3:43:25 AM;TSLA;Sell;Take profit;443.43;;75;Modified;Equities;US;
12/4/2025 3:43:03 AM;TSLA;Sell;Stop loss;;436.36;75;Cancelled;Equities;US;
12/4/2025 3:43:02 AM;TSLA;Sell;Stop loss;;436.36;75;Created;Equities;US;
12/4/2025 3:42:55 AM;TSLA;Sell;Take profit;442.90;;75;Modified;Equities;US;
12/4/2025 3:42:51 AM;TSLA;Sell;Limit;439.96;;65;Modified;Equities;US;
12/4/2025 3:42:25 AM;TSLA;Sell;Stop loss;;435.58;75;Cancelled;Equities;US;
12/4/2025 3:42:19 AM;TSLA;Sell;Stop loss;;435.58;75;Modified;Equities;US;
12/4/2025 3:42:13 AM;TSLA;Sell;Limit;439.75;;65;Created;Equities;US;
12/4/2025 3:42:04 AM;TSLA;Sell;Take profit;442.22;;75;Modified;Equities;US;
12/4/2025 3:41:55 AM;TSLA;Sell;Take profit;439.96;;75;Modified;Equities;US;
12/4/2025 3:41:55 AM;TSLA;Sell;Stop loss;;434.62;75;Modified;Equities;US;
12/4/2025 3:41:55 AM;TSLA;Buy;Market;437.72;;50;Filled;Equities;US;
12/4/2025 3:41:45 AM;TSLA;Sell;Stop loss;;434.62;25;Modified;Equities;US;
12/4/2025 3:41:37 AM;TSLA;Sell;Take profit;439.96;;25;Modified;Equities;US;
12/4/2025 3:41:20 AM;TSLA;Sell;Take profit;445.08;;25;Created;Equities;US;
12/4/2025 3:41:15 AM;TSLA;Sell;Stop loss;;433.59;25;Created;Equities;US;
12/4/2025 3:41:11 AM;TSLA;Buy;Market;437.08;;25;Filled;Equities;US;
12/4/2025 3:39:44 AM;TSLA;Sell;Take profit;442.06;;25;Cancelled;Equities;US;
12/4/2025 3:39:44 AM;TSLA;Sell;Market;433.44;;25;Filled;Equities;US;
12/4/2025 3:39:26 AM;TSLA;Sell;Stop loss;;433.98;25;Cancelled;Equities;US;
12/4/2025 3:39:20 AM;TSLA;Sell;Stop loss;;433.98;25;Modified;Equities;US;
12/4/2025 3:37:29 AM;TSLA;Sell;Stop loss;;434.35;25;Modified;Equities;US;
12/4/2025 3:37:21 AM;TSLA;Sell;Take profit;442.06;;25;Modified;Equities;US;
12/4/2025 3:37:08 AM;TSLA;Sell;Take profit;440.20;;25;Created;Equities;US;
12/4/2025 3:37:04 AM;TSLA;Sell;Stop loss;;434.52;25;Created;Equities;US;
12/4/2025 3:37:00 AM;TSLA;Buy;Market;437.10;;25;Filled;Equities;US;
12/3/2025 4:07:09 AM;NVDA;Sell;Limit;185.97;;80;Cancelled;Equities;US;
12/3/2025 4:07:06 AM;NVDA;Sell;Stop loss;;184.76;100;Cancelled;Equities;US;
12/3/2025 4:07:06 AM;NVDA;Sell;Take profit;187.31;;100;Cancelled;Equities;US;
12/3/2025 4:07:06 AM;NVDA;Sell;Market;184.85;;100;Filled;Equities;US;
12/3/2025 4:05:49 AM;NVDA;Sell;Limit;185.97;;80;Modified;Equities;US;
12/3/2025 4:04:23 AM;NVDA;Sell;Take profit;187.31;;100;Modified;Equities;US;
12/3/2025 4:03:36 AM;NVDA;Sell;Stop loss;;184.76;100;Modified;Equities;US;
12/3/2025 4:03:28 AM;NVDA;Sell;Take profit;187.60;;100;Modified;Equities;US;
12/3/2025 4:02:42 AM;NVDA;Sell;Limit;186.00;;80;Created;Equities;US;
12/3/2025 4:01:29 AM;NVDA;Sell;Stop loss;;184.54;100;Modified;Equities;US;
12/3/2025 4:01:15 AM;NVDA;Sell;Take profit;187.21;;100;Modified;Equities;US;
12/3/2025 4:01:11 AM;NVDA;Sell;Take profit;186.11;;100;Modified;Equities;US;
12/3/2025 4:01:08 AM;NVDA;Sell;Take profit;185.67;;100;Created;Equities;US;
12/3/2025 4:01:05 AM;NVDA;Sell;Stop loss;;184.37;100;Created;Equities;US;
12/3/2025 4:01:03 AM;NVDA;Buy;Market;185.20;;100;Filled;Equities;US;
12/3/2025 3:53:05 AM;NVDA;Sell;Take profit;187.79;;100;Cancelled;Equities;US;
12/3/2025 3:53:05 AM;NVDA;Sell;Stop loss;;184.46;100;Filled;Equities;US;
12/3/2025 3:52:30 AM;NVDA;Sell;Stop loss;;184.47;100;Modified;Equities;US;
12/3/2025 3:48:32 AM;NVDA;Sell;Stop loss;;184.48;100;Modified;Equities;US;
12/3/2025 3:48:22 AM;NVDA;Sell;Take profit;187.79;;100;Modified;Equities;US;
12/3/2025 3:46:16 AM;NVDA;Sell;Stop loss;;184.58;100;Modified;Equities;US;
12/3/2025 3:46:14 AM;NVDA;Sell;Stop loss;;184.67;100;Modified;Equities;US;
12/3/2025 3:45:10 AM;NVDA;Sell;Take profit;187.42;;100;Modified;Equities;US;
12/3/2025 3:44:20 AM;NVDA;Sell;Take profit;187.19;;100;Modified;Equities;US;
12/3/2025 3:44:03 AM;NVDA;Sell;Stop loss;;184.53;100;Modified;Equities;US;
12/3/2025 3:43:58 AM;NVDA;Sell;Take profit;187.10;;100;Modified;Equities;US;
12/3/2025 3:43:57 AM;NVDA;Sell;Take profit;186.21;;100;Modified;Equities;US;
12/3/2025 3:43:55 AM;NVDA;Sell;Take profit;186.02;;100;Modified;Equities;US;
12/3/2025 3:43:43 AM;NVDA;Sell;Take profit;187.12;;100;Modified;Equities;US;
12/3/2025 3:43:43 AM;NVDA;Sell;Stop loss;;184.19;100;Modified;Equities;US;
12/3/2025 3:43:43 AM;NVDA;Buy;Market;185.40;;50;Filled;Equities;US;
12/3/2025 3:43:05 AM;NVDA;Sell;Take profit;187.12;;50;Modified;Equities;US;
12/3/2025 3:41:57 AM;NVDA;Sell;Stop loss;;184.19;50;Modified;Equities;US;
12/3/2025 3:40:13 AM;NVDA;Sell;Stop loss;;183.53;50;Modified;Equities;US;
12/3/2025 3:37:57 AM;NVDA;Sell;Take profit;188.28;;50;Modified;Equities;US;
12/3/2025 3:36:44 AM;NVDA;Sell;Take profit;188.19;;50;Modified;Equities;US;
12/3/2025 3:36:40 AM;NVDA;Sell;Take profit;187.65;;50;Created;Equities;US;
12/3/2025 3:36:37 AM;NVDA;Sell;Stop loss;;183.46;50;Created;Equities;US;
12/3/2025 3:36:33 AM;NVDA;Buy;Market;184.77;;50;Filled;Equities;US;
12/2/2025 3:58:38 AM;NVDA;Sell;Stop loss;;177.79;60;Cancelled;Equities;US;
12/2/2025 3:58:38 AM;NVDA;Sell;Take profit;180.14;;60;Cancelled;Equities;US;
12/2/2025 3:58:38 AM;NVDA;Sell;Market;177.88;;60;Filled;Equities;US;
12/2/2025 3:57:56 AM;NVDA;Sell;Stop loss;;177.79;60;Modified;Equities;US;
12/2/2025 3:57:31 AM;NVDA;Sell;Take profit;180.14;;60;Modified;Equities;US;
12/2/2025 3:56:14 AM;NVDA;Sell;Stop loss;;177.61;60;Modified;Equities;US;
12/2/2025 3:56:11 AM;NVDA;Sell;Stop loss;;177.86;60;Modified;Equities;US;
12/2/2025 3:55:53 AM;NVDA;Sell;Take profit;180.00;;60;Modified;Equities;US;
12/2/2025 3:55:46 AM;NVDA;Sell;Take profit;179.85;;60;Modified;Equities;US;
12/2/2025 3:55:32 AM;NVDA;Sell;Take profit;179.02;;60;Modified;Equities;US;
12/2/2025 3:55:13 AM;NVDA;Sell;Stop loss;;177.40;60;Modified;Equities;US;
12/2/2025 3:55:00 AM;NVDA;Sell;Take profit;180.78;;60;Modified;Equities;US;
12/2/2025 3:55:00 AM;NVDA;Sell;Stop loss;;176.87;60;Modified;Equities;US;
12/2/2025 3:55:00 AM;NVDA;Buy;Market;178.33;;50;Filled;Equities;US;
12/2/2025 3:52:34 AM;NVDA;Sell;Take profit;180.78;;10;Modified;Equities;US;
12/2/2025 3:52:32 AM;NVDA;Sell;Take profit;178.97;;10;Modified;Equities;US;
12/2/2025 3:49:26 AM;NVDA;Sell;Take profit;180.45;;10;Modified;Equities;US;
12/2/2025 3:46:27 AM;NVDA;Sell;Take profit;180.11;;10;Modified;Equities;US;
12/2/2025 3:46:26 AM;NVDA;Sell;Take profit;179.00;;10;Modified;Equities;US;
12/2/2025 3:46:09 AM;NVDA;Sell;Take profit;179.55;;10;Created;Equities;US;
12/2/2025 3:45:55 AM;NVDA;Sell;Stop loss;;176.87;10;Modified;Equities;US;
12/2/2025 3:45:46 AM;NVDA;Sell;Stop loss;;176.33;10;Modified;Equities;US;
12/2/2025 3:45:46 AM;NVDA;Sell;Limit;177.83;;180;Filled;Equities;US;
12/2/2025 3:45:28 AM;NVDA;Sell;Limit;177.83;;180;Modified;Equities;US;
12/2/2025 3:45:15 AM;NVDA;Sell;Limit;177.83;;90,180;Rejected;Equities;US;
12/2/2025 3:45:07 AM;NVDA;Sell;Stop loss;;176.33;190;Modified;Equities;US;
12/2/2025 3:45:07 AM;NVDA;Buy;Market;177.37;;90;Filled;Equities;US;
12/2/2025 3:45:03 AM;NVDA;Sell;Stop loss;;176.33;100;Created;Equities;US;
12/2/2025 3:44:56 AM;NVDA;Sell;Limit;177.83;;90;Created;Equities;US;
12/2/2025 3:44:15 AM;NVDA;Buy;Market;176.77;;100;Filled;Equities;US;
12/2/2025 3:43:34 AM;NVDA;Sell;Take profit;177.86;;50;Cancelled;Equities;US;
12/2/2025 3:43:34 AM;NVDA;Sell;Stop loss;;176.12;50;Cancelled;Equities;US;
12/2/2025 3:43:34 AM;NVDA;Sell;Market;176.17;;50;Filled;Equities;US;
12/2/2025 3:42:56 AM;NVDA;Sell;Stop loss;;176.12;50;Modified;Equities;US;
12/2/2025 3:42:51 AM;NVDA;Sell;Take profit;177.86;;50;Modified;Equities;US;
12/2/2025 3:42:34 AM;NVDA;Sell;Take profit;177.01;;50;Modified;Equities;US;
12/2/2025 3:42:13 AM;NVDA;Sell;Take profit;177.56;;50;Modified;Equities;US;
12/2/2025 3:42:03 AM;NVDA;Sell;Take profit;179.56;;50;Created;Equities;US;
12/2/2025 3:41:50 AM;NVDA;Sell;Stop loss;;174.95;50;Modified;Equities;US;
12/2/2025 3:41:48 AM;NVDA;Sell;Stop loss;;175.93;50;Created;Equities;US;
12/2/2025 3:41:43 AM;NVDA;Buy;Market;176.60;;50;Filled;Equities;US;
12/2/2025 3:40:28 AM;TSLA;Sell;Limit;432.79;;65;Cancelled;Equities;US;
12/2/2025 3:39:48 AM;TSLA;Sell;Stop loss;;427.44;75;Cancelled;Equities;US;
12/2/2025 3:39:48 AM;TSLA;Sell;Take profit;435.41;;75;Cancelled;Equities;US;
12/2/2025 3:39:48 AM;TSLA;Sell;Market;427.94;;75;Filled;Equities;US;
12/2/2025 3:39:10 AM;TSLA;Sell;Stop loss;;427.44;75;Modified;Equities;US;
12/2/2025 3:39:02 AM;TSLA;Sell;Limit;432.79;;65;Created;Equities;US;
12/2/2025 3:38:38 AM;TSLA;Sell;Take profit;435.41;;75;Modified;Equities;US;
12/2/2025 3:37:55 AM;TSLA;Sell;Stop loss;;428.57;75;Modified;Equities;US;
12/2/2025 3:37:17 AM;TSLA;Sell;Take profit;434.73;;75;Modified;Equities;US;
12/2/2025 3:37:17 AM;TSLA;Sell;Stop loss;;427.77;75;Modified;Equities;US;
12/2/2025 3:37:17 AM;TSLA;Buy;Market;431.18;;25;Filled;Equities;US;
12/2/2025 3:36:59 AM;TSLA;Sell;Stop loss;;427.77;50;Modified;Equities;US;
12/2/2025 3:36:56 AM;TSLA;Sell;Take profit;434.73;;50;Modified;Equities;US;
12/2/2025 3:36:56 AM;TSLA;Sell;Stop loss;;427.16;50;Modified;Equities;US;
